Date,DateKey,Calendar Year Number,Calendar Year,Calendar Year Quarter Number,Calendar Year Quarter,Calendar Year Month Number,Calendar Year Month,Month Number,Month,Day of Week Number,Day of Week,Fiscal Year Number,Fiscal Year,Fiscal Quarter Number,Fiscal Quarter,Fiscal Year Quarter Number,Fiscal Year Quarter,Fiscal Month Number,Fiscal Month,Working Day,Is Holiday,Holiday Name,Europe Season,North America Season,Asia Season
2005-11-09 00:00:00.000,20051109,2005,"CY 2005",20054,"Q4-2005",200511,"November 2005",11,"November",4,"Wednesday",2006,"FY 2006",2,"Q2",20062,"Q2-2006",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2005-11-10 00:00:00.000,20051110,2005,"CY 2005",20054,"Q4-2005",200511,"November 2005",11,"November",5,"Thursday",2006,"FY 2006",2,"Q2",20062,"Q2-2006",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2005-11-11 00:00:00.000,20051111,2005,"CY 2005",20054,"Q4-2005",200511,"November 2005",11,"November",6,"Friday",2006,"FY 2006",2,"Q2",20062,"Q2-2006",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2005-11-14 00:00:00.000,20051114,2005,"CY 2005",20054,"Q4-2005",200511,"November 2005",11,"November",2,"Monday",2006,"FY 2006",2,"Q2",20062,"Q2-2006",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2005-11-15 00:00:00.000,20051115,2005,"CY 2005",20054,"Q4-2005",200511,"November 2005",11,"November",3,"Tuesday",2006,"FY 2006",2,"Q2",20062,"Q2-2006",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2005-11-16 00:00:00.000,20051116,2005,"CY 2005",20054,"Q4-2005",200511,"November 2005",11,"November",4,"Wednesday",2006,"FY 2006",2,"Q2",20062,"Q2-2006",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2005-11-17 00:00:00.000,20051117,2005,"CY 2005",20054,"Q4-2005",200511,"November 2005",11,"November",5,"Thursday",2006,"FY 2006",2,"Q2",20062,"Q2-2006",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2005-11-18 00:00:00.000,20051118,2005,"CY 2005",20054,"Q4-2005",200511,"November 2005",11,"November",6,"Friday",2006,"FY 2006",2,"Q2",20062,"Q2-2006",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2005-11-21 00:00:00.000,20051121,2005,"CY 2005",20054,"Q4-2005",200511,"November 2005",11,"November",2,"Monday",2006,"FY 2006",2,"Q2",20062,"Q2-2006",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2005-11-22 00:00:00.000,20051122,2005,"CY 2005",20054,"Q4-2005",200511,"November 2005",11,"November",3,"Tuesday",2006,"FY 2006",2,"Q2",20062,"Q2-2006",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2005-11-23 00:00:00.000,20051123,2005,"CY 2005",20054,"Q4-2005",200511,"November 2005",11,"November",4,"Wednesday",2006,"FY 2006",2,"Q2",20062,"Q2-2006",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2005-11-24 00:00:00.000,20051124,2005,"CY 2005",20054,"Q4-2005",200511,"November 2005",11,"November",5,"Thursday",2006,"FY 2006",2,"Q2",20062,"Q2-2006",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2005-11-25 00:00:00.000,20051125,2005,"CY 2005",20054,"Q4-2005",200511,"November 2005",11,"November",6,"Friday",2006,"FY 2006",2,"Q2",20062,"Q2-2006",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2005-11-28 00:00:00.000,20051128,2005,"CY 2005",20054,"Q4-2005",200511,"November 2005",11,"November",2,"Monday",2006,"FY 2006",2,"Q2",20062,"Q2-2006",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2005-11-29 00:00:00.000,20051129,2005,"CY 2005",20054,"Q4-2005",200511,"November 2005",11,"November",3,"Tuesday",2006,"FY 2006",2,"Q2",20062,"Q2-2006",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2005-11-30 00:00:00.000,20051130,2005,"CY 2005",20054,"Q4-2005",200511,"November 2005",11,"November",4,"Wednesday",2006,"FY 2006",2,"Q2",20062,"Q2-2006",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2006-11-01 00:00:00.000,20061101,2006,"CY 2006",20064,"Q4-2006",200611,"November 2006",11,"November",4,"Wednesday",2007,"FY 2007",2,"Q2",20072,"Q2-2007",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2006-11-02 00:00:00.000,20061102,2006,"CY 2006",20064,"Q4-2006",200611,"November 2006",11,"November",5,"Thursday",2007,"FY 2007",2,"Q2",20072,"Q2-2007",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2006-11-03 00:00:00.000,20061103,2006,"CY 2006",20064,"Q4-2006",200611,"November 2006",11,"November",6,"Friday",2007,"FY 2007",2,"Q2",20072,"Q2-2007",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2006-11-06 00:00:00.000,20061106,2006,"CY 2006",20064,"Q4-2006",200611,"November 2006",11,"November",2,"Monday",2007,"FY 2007",2,"Q2",20072,"Q2-2007",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2006-11-07 00:00:00.000,20061107,2006,"CY 2006",20064,"Q4-2006",200611,"November 2006",11,"November",3,"Tuesday",2007,"FY 2007",2,"Q2",20072,"Q2-2007",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2006-11-08 00:00:00.000,20061108,2006,"CY 2006",20064,"Q4-2006",200611,"November 2006",11,"November",4,"Wednesday",2007,"FY 2007",2,"Q2",20072,"Q2-2007",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2006-11-09 00:00:00.000,20061109,2006,"CY 2006",20064,"Q4-2006",200611,"November 2006",11,"November",5,"Thursday",2007,"FY 2007",2,"Q2",20072,"Q2-2007",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2006-11-10 00:00:00.000,20061110,2006,"CY 2006",20064,"Q4-2006",200611,"November 2006",11,"November",6,"Friday",2007,"FY 2007",2,"Q2",20072,"Q2-2007",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2006-11-13 00:00:00.000,20061113,2006,"CY 2006",20064,"Q4-2006",200611,"November 2006",11,"November",2,"Monday",2007,"FY 2007",2,"Q2",20072,"Q2-2007",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2006-11-14 00:00:00.000,20061114,2006,"CY 2006",20064,"Q4-2006",200611,"November 2006",11,"November",3,"Tuesday",2007,"FY 2007",2,"Q2",20072,"Q2-2007",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2006-11-15 00:00:00.000,20061115,2006,"CY 2006",20064,"Q4-2006",200611,"November 2006",11,"November",4,"Wednesday",2007,"FY 2007",2,"Q2",20072,"Q2-2007",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2006-11-16 00:00:00.000,20061116,2006,"CY 2006",20064,"Q4-2006",200611,"November 2006",11,"November",5,"Thursday",2007,"FY 2007",2,"Q2",20072,"Q2-2007",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2006-11-17 00:00:00.000,20061117,2006,"CY 2006",20064,"Q4-2006",200611,"November 2006",11,"November",6,"Friday",2007,"FY 2007",2,"Q2",20072,"Q2-2007",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2006-11-20 00:00:00.000,20061120,2006,"CY 2006",20064,"Q4-2006",200611,"November 2006",11,"November",2,"Monday",2007,"FY 2007",2,"Q2",20072,"Q2-2007",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2006-11-21 00:00:00.000,20061121,2006,"CY 2006",20064,"Q4-2006",200611,"November 2006",11,"November",3,"Tuesday",2007,"FY 2007",2,"Q2",20072,"Q2-2007",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2006-11-22 00:00:00.000,20061122,2006,"CY 2006",20064,"Q4-2006",200611,"November 2006",11,"November",4,"Wednesday",2007,"FY 2007",2,"Q2",20072,"Q2-2007",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2006-11-23 00:00:00.000,20061123,2006,"CY 2006",20064,"Q4-2006",200611,"November 2006",11,"November",5,"Thursday",2007,"FY 2007",2,"Q2",20072,"Q2-2007",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2006-11-24 00:00:00.000,20061124,2006,"CY 2006",20064,"Q4-2006",200611,"November 2006",11,"November",6,"Friday",2007,"FY 2007",2,"Q2",20072,"Q2-2007",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2006-11-27 00:00:00.000,20061127,2006,"CY 2006",20064,"Q4-2006",200611,"November 2006",11,"November",2,"Monday",2007,"FY 2007",2,"Q2",20072,"Q2-2007",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2006-11-28 00:00:00.000,20061128,2006,"CY 2006",20064,"Q4-2006",200611,"November 2006",11,"November",3,"Tuesday",2007,"FY 2007",2,"Q2",20072,"Q2-2007",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2006-11-29 00:00:00.000,20061129,2006,"CY 2006",20064,"Q4-2006",200611,"November 2006",11,"November",4,"Wednesday",2007,"FY 2007",2,"Q2",20072,"Q2-2007",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2006-11-30 00:00:00.000,20061130,2006,"CY 2006",20064,"Q4-2006",200611,"November 2006",11,"November",5,"Thursday",2007,"FY 2007",2,"Q2",20072,"Q2-2007",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2007-11-01 00:00:00.000,20071101,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",5,"Thursday",2008,"FY 2008",2,"Q2",20082,"Q2-2008",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2007-11-02 00:00:00.000,20071102,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",6,"Friday",2008,"FY 2008",2,"Q2",20082,"Q2-2008",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2007-11-05 00:00:00.000,20071105,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",2,"Monday",2008,"FY 2008",2,"Q2",20082,"Q2-2008",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2007-11-06 00:00:00.000,20071106,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",3,"Tuesday",2008,"FY 2008",2,"Q2",20082,"Q2-2008",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2007-11-07 00:00:00.000,20071107,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",4,"Wednesday",2008,"FY 2008",2,"Q2",20082,"Q2-2008",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2007-11-08 00:00:00.000,20071108,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",5,"Thursday",2008,"FY 2008",2,"Q2",20082,"Q2-2008",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2007-11-09 00:00:00.000,20071109,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",6,"Friday",2008,"FY 2008",2,"Q2",20082,"Q2-2008",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2007-11-12 00:00:00.000,20071112,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",2,"Monday",2008,"FY 2008",2,"Q2",20082,"Q2-2008",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2007-11-13 00:00:00.000,20071113,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",3,"Tuesday",2008,"FY 2008",2,"Q2",20082,"Q2-2008",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2007-11-14 00:00:00.000,20071114,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",4,"Wednesday",2008,"FY 2008",2,"Q2",20082,"Q2-2008",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2007-11-15 00:00:00.000,20071115,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",5,"Thursday",2008,"FY 2008",2,"Q2",20082,"Q2-2008",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2007-11-16 00:00:00.000,20071116,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",6,"Friday",2008,"FY 2008",2,"Q2",20082,"Q2-2008",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2007-11-19 00:00:00.000,20071119,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",2,"Monday",2008,"FY 2008",2,"Q2",20082,"Q2-2008",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2007-11-20 00:00:00.000,20071120,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",3,"Tuesday",2008,"FY 2008",2,"Q2",20082,"Q2-2008",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2007-11-21 00:00:00.000,20071121,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",4,"Wednesday",2008,"FY 2008",2,"Q2",20082,"Q2-2008",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2007-11-22 00:00:00.000,20071122,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",5,"Thursday",2008,"FY 2008",2,"Q2",20082,"Q2-2008",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2007-11-23 00:00:00.000,20071123,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",6,"Friday",2008,"FY 2008",2,"Q2",20082,"Q2-2008",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2007-11-26 00:00:00.000,20071126,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",2,"Monday",2008,"FY 2008",2,"Q2",20082,"Q2-2008",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2007-11-27 00:00:00.000,20071127,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",3,"Tuesday",2008,"FY 2008",2,"Q2",20082,"Q2-2008",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2007-11-28 00:00:00.000,20071128,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",4,"Wednesday",2008,"FY 2008",2,"Q2",20082,"Q2-2008",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2007-11-29 00:00:00.000,20071129,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",5,"Thursday",2008,"FY 2008",2,"Q2",20082,"Q2-2008",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2007-11-30 00:00:00.000,20071130,2007,"CY 2007",20074,"Q4-2007",200711,"November 2007",11,"November",6,"Friday",2008,"FY 2008",2,"Q2",20082,"Q2-2008",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2008-11-03 00:00:00.000,20081103,2008,"CY 2008",20084,"Q4-2008",200811,"November 2008",11,"November",2,"Monday",2009,"FY 2009",2,"Q2",20092,"Q2-2009",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2008-11-04 00:00:00.000,20081104,2008,"CY 2008",20084,"Q4-2008",200811,"November 2008",11,"November",3,"Tuesday",2009,"FY 2009",2,"Q2",20092,"Q2-2009",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2008-11-05 00:00:00.000,20081105,2008,"CY 2008",20084,"Q4-2008",200811,"November 2008",11,"November",4,"Wednesday",2009,"FY 2009",2,"Q2",20092,"Q2-2009",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2008-11-06 00:00:00.000,20081106,2008,"CY 2008",20084,"Q4-2008",200811,"November 2008",11,"November",5,"Thursday",2009,"FY 2009",2,"Q2",20092,"Q2-2009",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2008-11-07 00:00:00.000,20081107,2008,"CY 2008",20084,"Q4-2008",200811,"November 2008",11,"November",6,"Friday",2009,"FY 2009",2,"Q2",20092,"Q2-2009",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2008-11-10 00:00:00.000,20081110,2008,"CY 2008",20084,"Q4-2008",200811,"November 2008",11,"November",2,"Monday",2009,"FY 2009",2,"Q2",20092,"Q2-2009",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2008-11-11 00:00:00.000,20081111,2008,"CY 2008",20084,"Q4-2008",200811,"November 2008",11,"November",3,"Tuesday",2009,"FY 2009",2,"Q2",20092,"Q2-2009",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2008-11-12 00:00:00.000,20081112,2008,"CY 2008",20084,"Q4-2008",200811,"November 2008",11,"November",4,"Wednesday",2009,"FY 2009",2,"Q2",20092,"Q2-2009",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2008-11-13 00:00:00.000,20081113,2008,"CY 2008",20084,"Q4-2008",200811,"November 2008",11,"November",5,"Thursday",2009,"FY 2009",2,"Q2",20092,"Q2-2009",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2008-11-14 00:00:00.000,20081114,2008,"CY 2008",20084,"Q4-2008",200811,"November 2008",11,"November",6,"Friday",2009,"FY 2009",2,"Q2",20092,"Q2-2009",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2008-11-17 00:00:00.000,20081117,2008,"CY 2008",20084,"Q4-2008",200811,"November 2008",11,"November",2,"Monday",2009,"FY 2009",2,"Q2",20092,"Q2-2009",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2008-11-18 00:00:00.000,20081118,2008,"CY 2008",20084,"Q4-2008",200811,"November 2008",11,"November",3,"Tuesday",2009,"FY 2009",2,"Q2",20092,"Q2-2009",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2008-11-19 00:00:00.000,20081119,2008,"CY 2008",20084,"Q4-2008",200811,"November 2008",11,"November",4,"Wednesday",2009,"FY 2009",2,"Q2",20092,"Q2-2009",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2008-11-20 00:00:00.000,20081120,2008,"CY 2008",20084,"Q4-2008",200811,"November 2008",11,"November",5,"Thursday",2009,"FY 2009",2,"Q2",20092,"Q2-2009",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2008-11-21 00:00:00.000,20081121,2008,"CY 2008",20084,"Q4-2008",200811,"November 2008",11,"November",6,"Friday",2009,"FY 2009",2,"Q2",20092,"Q2-2009",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2008-11-24 00:00:00.000,20081124,2008,"CY 2008",20084,"Q4-2008",200811,"November 2008",11,"November",2,"Monday",2009,"FY 2009",2,"Q2",20092,"Q2-2009",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2008-11-25 00:00:00.000,20081125,2008,"CY 2008",20084,"Q4-2008",200811,"November 2008",11,"November",3,"Tuesday",2009,"FY 2009",2,"Q2",20092,"Q2-2009",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2008-11-26 00:00:00.000,20081126,2008,"CY 2008",20084,"Q4-2008",200811,"November 2008",11,"November",4,"Wednesday",2009,"FY 2009",2,"Q2",20092,"Q2-2009",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2008-11-27 00:00:00.000,20081127,2008,"CY 2008",20084,"Q4-2008",200811,"November 2008",11,"November",5,"Thursday",2009,"FY 2009",2,"Q2",20092,"Q2-2009",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2008-11-28 00:00:00.000,20081128,2008,"CY 2008",20084,"Q4-2008",200811,"November 2008",11,"November",6,"Friday",2009,"FY 2009",2,"Q2",20092,"Q2-2009",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2009-11-02 00:00:00.000,20091102,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",2,"Monday",2010,"FY 2010",2,"Q2",20102,"Q2-2010",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2009-11-03 00:00:00.000,20091103,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",3,"Tuesday",2010,"FY 2010",2,"Q2",20102,"Q2-2010",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2009-11-04 00:00:00.000,20091104,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",4,"Wednesday",2010,"FY 2010",2,"Q2",20102,"Q2-2010",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2009-11-05 00:00:00.000,20091105,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",5,"Thursday",2010,"FY 2010",2,"Q2",20102,"Q2-2010",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2009-11-06 00:00:00.000,20091106,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",6,"Friday",2010,"FY 2010",2,"Q2",20102,"Q2-2010",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2009-11-09 00:00:00.000,20091109,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",2,"Monday",2010,"FY 2010",2,"Q2",20102,"Q2-2010",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2009-11-10 00:00:00.000,20091110,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",3,"Tuesday",2010,"FY 2010",2,"Q2",20102,"Q2-2010",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2009-11-11 00:00:00.000,20091111,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",4,"Wednesday",2010,"FY 2010",2,"Q2",20102,"Q2-2010",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2009-11-12 00:00:00.000,20091112,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",5,"Thursday",2010,"FY 2010",2,"Q2",20102,"Q2-2010",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2009-11-13 00:00:00.000,20091113,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",6,"Friday",2010,"FY 2010",2,"Q2",20102,"Q2-2010",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2009-11-16 00:00:00.000,20091116,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",2,"Monday",2010,"FY 2010",2,"Q2",20102,"Q2-2010",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2009-11-17 00:00:00.000,20091117,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",3,"Tuesday",2010,"FY 2010",2,"Q2",20102,"Q2-2010",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2009-11-18 00:00:00.000,20091118,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",4,"Wednesday",2010,"FY 2010",2,"Q2",20102,"Q2-2010",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2009-11-19 00:00:00.000,20091119,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",5,"Thursday",2010,"FY 2010",2,"Q2",20102,"Q2-2010",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2009-11-20 00:00:00.000,20091120,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",6,"Friday",2010,"FY 2010",2,"Q2",20102,"Q2-2010",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2009-11-23 00:00:00.000,20091123,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",2,"Monday",2010,"FY 2010",2,"Q2",20102,"Q2-2010",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2009-11-24 00:00:00.000,20091124,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",3,"Tuesday",2010,"FY 2010",2,"Q2",20102,"Q2-2010",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2009-11-25 00:00:00.000,20091125,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",4,"Wednesday",2010,"FY 2010",2,"Q2",20102,"Q2-2010",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2009-11-26 00:00:00.000,20091126,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",5,"Thursday",2010,"FY 2010",2,"Q2",20102,"Q2-2010",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2009-11-27 00:00:00.000,20091127,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",6,"Friday",2010,"FY 2010",2,"Q2",20102,"Q2-2010",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2009-11-30 00:00:00.000,20091130,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",2,"Monday",2010,"FY 2010",2,"Q2",20102,"Q2-2010",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2010-11-01 00:00:00.000,20101101,2010,"CY 2010",20104,"Q4-2010",201011,"November 2010",11,"November",2,"Monday",2011,"FY 2011",2,"Q2",20112,"Q2-2011",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
2010-11-02 00:00:00.000,20101102,2010,"CY 2010",20104,"Q4-2010",201011,"November 2010",11,"November",3,"Tuesday",2011,"FY 2011",2,"Q2",20112,"Q2-2011",5,"November","WorkDay",0,"None","Holiday","Holiday","Holiday"
